region,tech,vintage,capacity,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
NB,T_LDV_LTP_GSL_PHEV35_EX,2020,0.0640380699130261,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
NLLAB,T_LDV_LTP_BEV300_EX,2020,0.2462724464516198,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
NLLAB,T_LDV_LTP_DSL_EX,2020,3.071196777769432,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
NLLAB,T_LDV_LTP_GSL_EX,2020,58.86432655299525,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
NLLAB,T_LDV_LTP_GSL_HEV_EX,2020,0.724888607631494,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
NLLAB,T_LDV_LTP_GSL_PHEV35_EX,2020,0.21132325503926272,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
NS,T_LDV_LTP_BEV300_EX,2020,0.05005826209846592,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
NS,T_LDV_LTP_DSL_EX,2020,3.7978271873592275,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
NS,T_LDV_LTP_GSL_EX,2020,105.74395236626555,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
NS,T_LDV_LTP_GSL_HEV_EX,2020,0.8277186204492514,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
NS,T_LDV_LTP_GSL_PHEV35_EX,2020,0.0414716765980757,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
ON,T_LDV_LTP_BEV300_EX,2020,3.6232945990152805,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
ON,T_LDV_LTP_DSL_EX,2020,48.87883776105934,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
ON,T_LDV_LTP_GSL_EX,2020,1309.1857462543965,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
ON,T_LDV_LTP_GSL_HEV_EX,2020,14.798811008240282,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
ON,T_LDV_LTP_GSL_PHEV35_EX,2020,3.427231696864431,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
PEI,T_LDV_LTP_BEV300_EX,2020,0.009155877351332017,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
PEI,T_LDV_LTP_DSL_EX,2020,0.5975125969659021,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
PEI,T_LDV_LTP_GSL_EX,2020,19.52833871483349,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
PEI,T_LDV_LTP_GSL_HEV_EX,2020,0.1541069493607089,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
PEI,T_LDV_LTP_GSL_PHEV35_EX,2020,0.015506727888599659,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
QC,T_LDV_LTP_BEV300_EX,2020,4.980624161564177,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
QC,T_LDV_LTP_DSL_EX,2020,28.827574301566294,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
QC,T_LDV_LTP_GSL_EX,2020,689.1007248940762,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
QC,T_LDV_LTP_GSL_HEV_EX,2020,9.322609759529549,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
QC,T_LDV_LTP_GSL_PHEV35_EX,2020,4.7265948466236285,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
SK,T_LDV_LTP_BEV300_EX,2020,0.05187619148019011,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
SK,T_LDV_LTP_DSL_EX,2020,11.153164842350296,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
SK,T_LDV_LTP_GSL_EX,2020,125.69125410950707,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
SK,T_LDV_LTP_GSL_HEV_EX,2020,0.6249201442792705,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
SK,T_LDV_LTP_GSL_PHEV35_EX,2020,0.07072505947688305,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2020:composite:1:8be93f57e865300f
AB,T_LDV_LTP_BEV300_EX,2023,16.652774155174235,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
AB,T_LDV_LTP_DSL_EX,2023,17.87150321839848,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
AB,T_LDV_LTP_GSL_EX,2023,269.11084175660733,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
AB,T_LDV_LTP_GSL_HEV_EX,2023,19.809656994041173,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
AB,T_LDV_LTP_GSL_PHEV35_EX,2023,6.766274627650329,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
BCT,T_LDV_LTP_BEV300_EX,2023,36.675082264979196,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
BCT,T_LDV_LTP_DSL_EX,2023,22.43643403844596,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
BCT,T_LDV_LTP_GSL_EX,2023,240.47441059900314,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
BCT,T_LDV_LTP_GSL_HEV_EX,2023,24.699794007859666,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
BCT,T_LDV_LTP_GSL_PHEV35_EX,2023,10.715276679320267,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
MB,T_LDV_LTP_BEV300_EX,2023,1.2350661716191165,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
MB,T_LDV_LTP_DSL_EX,2023,4.134300315971634,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
MB,T_LDV_LTP_GSL_EX,2023,79.33823619416249,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
MB,T_LDV_LTP_GSL_HEV_EX,2023,4.9210685719415315,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
MB,T_LDV_LTP_GSL_PHEV35_EX,2023,0.910288254331751,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NB,T_LDV_LTP_BEV300_EX,2023,0.9342511617930565,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NB,T_LDV_LTP_DSL_EX,2023,2.618420369655889,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NB,T_LDV_LTP_GSL_EX,2023,52.74559355955739,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NB,T_LDV_LTP_GSL_HEV_EX,2023,3.3645134954296525,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NB,T_LDV_LTP_GSL_PHEV35_EX,2023,0.7942347474953848,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NLLAB,T_LDV_LTP_BEV300_EX,2023,2.1701870599015414,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NLLAB,T_LDV_LTP_DSL_EX,2023,2.329011650800914,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NLLAB,T_LDV_LTP_GSL_EX,2023,35.07048501453062,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NLLAB,T_LDV_LTP_GSL_HEV_EX,2023,2.58159156360134,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NLLAB,T_LDV_LTP_GSL_PHEV35_EX,2023,0.8817799066892607,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NS,T_LDV_LTP_BEV300_EX,2023,1.1778642761666256,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NS,T_LDV_LTP_DSL_EX,2023,3.2629170177050595,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NS,T_LDV_LTP_GSL_EX,2023,65.49534921169463,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NS,T_LDV_LTP_GSL_HEV_EX,2023,4.503033794278804,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
NS,T_LDV_LTP_GSL_PHEV35_EX,2023,0.8717603866815239,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
ON,T_LDV_LTP_BEV300_EX,2023,35.617003366213716,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
ON,T_LDV_LTP_DSL_EX,2023,39.01080503868643,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
ON,T_LDV_LTP_GSL_EX,2023,789.0053799756374,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
ON,T_LDV_LTP_GSL_HEV_EX,2023,65.1340683704586,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
ON,T_LDV_LTP_GSL_PHEV35_EX,2023,12.040512087555708,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
PEI,T_LDV_LTP_BEV300_EX,2023,0.3781422506037906,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
PEI,T_LDV_LTP_DSL_EX,2023,0.7246998604561914,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
PEI,T_LDV_LTP_GSL_EX,2023,11.621582087385898,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
PEI,T_LDV_LTP_GSL_HEV_EX,2023,0.8923665367406792,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
PEI,T_LDV_LTP_GSL_PHEV35_EX,2023,0.22664164077140142,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
QC,T_LDV_LTP_BEV300_EX,2023,40.80913351172961,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
QC,T_LDV_LTP_DSL_EX,2023,23.038617329854958,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
QC,T_LDV_LTP_GSL_EX,2023,394.8641927770864,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
QC,T_LDV_LTP_GSL_HEV_EX,2023,23.77442560775462,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
QC,T_LDV_LTP_GSL_PHEV35_EX,2023,19.962313538964146,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
SK,T_LDV_LTP_BEV300_EX,2023,0.7728884877238162,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
SK,T_LDV_LTP_DSL_EX,2023,9.518897832337295,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
SK,T_LDV_LTP_GSL_EX,2023,79.00787647163034,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
SK,T_LDV_LTP_GSL_HEV_EX,2023,3.91673906623737,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
SK,T_LDV_LTP_GSL_PHEV35_EX,2023,0.5920338771994996,k vehicles,CEUD 2023 stock; MTO 2025 age; passenger_light_trucks,T01,5,5,5,5,5,existing-capacity-road-passenger-light-trucks-2023:composite:1:f77f7f4ae1c1c3e8
AB,T_HDV_BIC_DSL_EX,2015,0.24947307014022574,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
AB,T_HDV_BIC_DSL_EX,2020,0.2703605982300979,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
AB,T_HDV_BIC_DSL_EX,2023,0.1460117347506155,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
AB,T_HDV_BIC_GSL_EX,2015,0.00978629611086775,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
AB,T_HDV_BIC_GSL_EX,2020,0.04139865756783202,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
AB,T_HDV_BIC_GSL_EX,2023,0.031969643200360116,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
BCT,T_HDV_BIC_DSL_EX,2015,0.10524581871793295,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
BCT,T_HDV_BIC_DSL_EX,2020,0.14583803873054646,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
BCT,T_HDV_BIC_DSL_EX,2023,0.07938953739462043,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
BCT,T_HDV_BIC_GSL_EX,2015,0.0039590877228164855,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
BCT,T_HDV_BIC_GSL_EX,2020,0.017695199495788457,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
BCT,T_HDV_BIC_GSL_EX,2023,0.013872317938294736,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
MB,T_HDV_BIC_DSL_EX,2010,0.019314035409192243,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
MB,T_HDV_BIC_DSL_EX,2015,0.06860607756174608,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
MB,T_HDV_BIC_DSL_EX,2020,0.05395011616691255,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
MB,T_HDV_BIC_DSL_EX,2023,0.02502825199678116,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
MB,T_HDV_BIC_GSL_EX,2015,0.007748994754251206,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
MB,T_HDV_BIC_GSL_EX,2020,0.023287736525160165,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
MB,T_HDV_BIC_GSL_EX,2023,0.019166336496203536,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
NB,T_HDV_BIC_DSL_EX,2010,0.008938942921070114,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
NB,T_HDV_BIC_DSL_EX,2015,0.03335621942856018,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
NB,T_HDV_BIC_DSL_EX,2020,0.0307243366674844,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
NB,T_HDV_BIC_DSL_EX,2023,0.01663237568847766,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
NB,T_HDV_BIC_GSL_EX,2015,0.0011649217180621358,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
NB,T_HDV_BIC_GSL_EX,2020,0.0044281664667338815,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
NB,T_HDV_BIC_GSL_EX,2023,0.003578547592581788,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
NLLAB,T_HDV_BIC_DSL_EX,2010,0.006259268680148916,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
NLLAB,T_HDV_BIC_DSL_EX,2015,0.018356463081013852,k vehicles,CEUD 2023 bus stock; annual fuel activity shares; MTO 2025 BUS ages; inter_city_buses,T01,5,5,5,5,5,existing-capacity-bus-inter-city-buses:composite:1:d6a6f7c6e3a8a4b1
